time	soil_rechr(1)	soil_rechr(2)
42958.67708	0	0
42958.6875	0	0
42958.69792	0	0
42958.70833	0	0
42958.71875	0	0
42958.72917	0	0
42958.73958	0	0
42958.75	0	0
42958.76042	0	0
42958.77083	0	0
42958.78125	0	0
42958.79167	0	0
42958.80208	0	0
42958.8125	0	0
42958.82292	0	0
42958.83333	0	0
42958.84375	0	0
42958.85417	0	0
42958.86458	0	0
42958.875	0	0
42958.88542	0	0
42958.89583	0	0
42958.90625	0	0
42958.91667	0	0
42958.92708	0	0
42958.9375	0	0
42958.94792	0	0
42958.95833	0	0
42958.96875	0	0
42958.97917	0	0
42958.98958	0	0
42959	0	0
42959.01042	0	0
42959.02083	0	0
42959.03125	0	0
42959.04167	0	0
42959.05208	0	0
42959.0625	0	0
42959.07292	0	0
42959.08333	0	0
42959.09375	0	0
42959.10417	0	0
42959.11458	0	0
42959.125	0	0
42959.13542	0	0
42959.14583	0	0
42959.15625	0	0
42959.16667	0	0
42959.17708	0	0
42959.1875	0	0
42959.19792	0	0
42959.20833	0	0
42959.21875	0	0
42959.22917	0	0
42959.23958	0	0
42959.25	0	0
42959.26042	0	0
42959.27083	0	0
42959.28125	0	0
42959.29167	0	0
42959.30208	0	0
42959.3125	0	0
42959.32292	0	0
42959.33333	0	0
42959.34375	0	0
42959.35417	0	0
42959.36458	0	0
42959.375	0	0
42959.38542	0	0
42959.39583	0	0
42959.40625	0	0
42959.41667	0	0
42959.42708	0	0
42959.4375	0	0
42959.44792	0	0
42959.45833	0	0
42959.46875	0	0
42959.47917	0	0
42959.48958	0	0
42959.5	0	0
42959.51042	0	0
42959.52083	0	0
42959.53125	0	0
42959.54167	0	0
42959.55208	0	0
42959.5625	0	0
42959.57292	0	0
42959.58333	0	0
42959.59375	0	0
42959.60417	0	0
42959.61458	0	0
42959.625	0	0
42959.63542	0	0
42959.64583	0	0
42959.65625	0	0
42959.66667	0	0
42959.67708	0	0
42959.6875	0	0
42959.69792	0	0
42959.70833	0	0
42959.71875	0	0
42959.72917	0	0
42959.73958	0	0
42959.75	0	0
42959.76042	0	0
42959.77083	0	0
42959.78125	0	0
42959.79167	0	0
42959.80208	0	0
42959.8125	0	0
42959.82292	0	0
42959.83333	0	0
42959.84375	0	0
42959.85417	0	0
42959.86458	0	0
42959.875	0	0
42959.88542	0	0
42959.89583	0	0
42959.90625	0	0
42959.91667	0	0
42959.92708	0	0
42959.9375	0	0
42959.94792	0	0
42959.95833	0	0
42959.96875	0	0
42959.97917	0	0
42959.98958	0	0
42960	0	0
42960.01042	0	0
42960.02083	0	0
42960.03125	0	0
42960.04167	0	0
42960.05208	0	0
42960.0625	0	0
42960.07292	0	0
42960.08333	0	0
42960.09375	0	0
42960.10417	0	0
42960.11458	0	0
42960.125	0	0
42960.13542	0	0
42960.14583	0	0
42960.15625	0	0
42960.16667	0	0
42960.17708	0	0
42960.1875	0	0
42960.19792	0	0
42960.20833	0	0
42960.21875	0	0
42960.22917	0	0
42960.23958	0	0
42960.25	0	0
42960.26042	0	0
42960.27083	0	0
42960.28125	0	0
42960.29167	0	0
42960.30208	0	0
42960.3125	0	0
42960.32292	0	0
42960.33333	0	0
42960.34375	0	0
42960.35417	0	0
42960.36458	0	0
42960.375	0	0
42960.38542	0	0
42960.39583	0	0
42960.40625	0	0
42960.41667	0	0
42960.42708	0	0
42960.4375	0	0
42960.44792	0	0
42960.45833	0	0
42960.46875	0	0
42960.47917	0	0
42960.48958	0	0
42960.5	0	0
42960.51042	0	0
42960.52083	0	0
42960.53125	0	0
42960.54167	0	0
42960.55208	0	0
42960.5625	0	0
42960.57292	0	0
42960.58333	0	0
42960.59375	0	0
42960.60417	0	0
42960.61458	0	0
42960.625	0	0
42960.63542	0	0
42960.64583	0	0
42960.65625	0	0
42960.66667	0	0
42960.67708	0	0
42960.6875	0	0
42960.69792	0	0
42960.70833	0	0
42960.71875	0	0
42960.72917	0	0
42960.73958	0	0
42960.75	0	0
42960.76042	0	0
42960.77083	0	0
42960.78125	0	0
42960.79167	0	0
42960.80208	0	0
42960.8125	0	0
42960.82292	0	0
42960.83333	0	0
42960.84375	0	0
42960.85417	0	0
42960.86458	0	0
42960.875	0	0
42960.88542	0	0
42960.89583	0	0
42960.90625	0	0
42960.91667	0	0
42960.92708	0	0
42960.9375	0	0
42960.94792	0	0
42960.95833	0	0
42960.96875	0	0
42960.97917	0	0
42960.98958	0	0
42961	0	0
42961.01042	0	0
42961.02083	0	0
42961.03125	0	0
42961.04167	0	0
42961.05208	0	0
42961.0625	0	0
42961.07292	0	0
42961.08333	0	0
42961.09375	0	0
42961.10417	0	0
42961.11458	0	0
42961.125	0	0
42961.13542	0	0
42961.14583	0	0
42961.15625	0	0
42961.16667	0	0
42961.17708	0	0
42961.1875	0	0
42961.19792	0	0
42961.20833	0	0
42961.21875	0	0
42961.22917	0	0
42961.23958	0	0
42961.25	0	0
42961.26042	0	0
42961.27083	0	0
42961.28125	0	0
42961.29167	0	0
42961.30208	0	0
42961.3125	0	0
42961.32292	0	0
42961.33333	0	0
42961.34375	0	0
42961.35417	0	0
42961.36458	0	0
42961.375	0	0
42961.38542	0	0
42961.39583	0	0
42961.40625	0	0
42961.41667	0	0
42961.42708	0	0
42961.4375	0	0
42961.44792	0	0
42961.45833	0	0
42961.46875	0	0
42961.47917	0	0
42961.48958	0	0
42961.5	0	0
42961.51042	0	0
42961.52083	0	0
42961.53125	0	0
42961.54167	0	0
42961.55208	0	0
42961.5625	0	0
42961.57292	0	0
42961.58333	0	0
42961.59375	0	0
42961.60417	0	0
42961.61458	0	0
42961.625	0	0
42961.63542	0	0
42961.64583	0	0
42961.65625	0	0
42961.66667	0	0
42961.67708	0	0
42961.6875	0	0
42961.69792	0	0
42961.70833	0	0
42961.71875	0	0
42961.72917	0	0
42961.73958	0	0
42961.75	0	0
42961.76042	0	0
42961.77083	0	0
42961.78125	0	0
42961.79167	0	0
42961.80208	0	0
42961.8125	0	0
42961.82292	0	0
42961.83333	0	0
42961.84375	0	0
42961.85417	0	0
42961.86458	0	0
42961.875	0	0
42961.88542	0	0
42961.89583	0	0
42961.90625	0	0
42961.91667	0	0
42961.92708	0	0
42961.9375	0	0
42961.94792	0	0
42961.95833	0	0
42961.96875	0	0
42961.97917	0	0
42961.98958	0	0
42962	0	0
42962.01042	0	0
42962.02083	0	0
42962.03125	0	0
42962.04167	0	0
42962.05208	0	0
42962.0625	0	0
42962.07292	0	0
42962.08333	0	0
42962.09375	0	0
42962.10417	0	0
42962.11458	0	0
42962.125	0	0
42962.13542	0	0
42962.14583	0	0
42962.15625	0	0
42962.16667	0	0
42962.17708	0	0
42962.1875	0	0
42962.19792	0	0
42962.20833	0	0
42962.21875	0	0
42962.22917	0	0
42962.23958	0	0
42962.25	0	0
42962.26042	0	0
42962.27083	0	0
42962.28125	0	0
42962.29167	0	0
42962.30208	0	0
42962.3125	0	0
42962.32292	0	0
42962.33333	0	0
42962.34375	0	0
42962.35417	0	0
42962.36458	0	0
42962.375	0	0
42962.38542	0	0
42962.39583	0	0
42962.40625	0	0
42962.41667	0	0
42962.42708	0	0
42962.4375	0	0
42962.44792	0	0
42962.45833	0	0
42962.46875	0	0
42962.47917	0	0
42962.48958	0	0
42962.5	0	0
42962.51042	0	0
42962.52083	0	0
42962.53125	0	0
42962.54167	0	0
42962.55208	0	0
42962.5625	0	0
42962.57292	0	0
42962.58333	0	0
42962.59375	0	0
42962.60417	0	0
42962.61458	0	0
42962.625	0	0
42962.63542	0	0
42962.64583	0	0
42962.65625	0	0
42962.66667	0	0
42962.67708	0	0
42962.6875	0	0
42962.69792	0	0
42962.70833	0	0
42962.71875	0	0
42962.72917	0	0
42962.73958	0	0
42962.75	0	0
42962.76042	0	0
42962.77083	0	0
42962.78125	0	0
42962.79167	0	0
42962.80208	0	0
42962.8125	0	0
42962.82292	0	0
42962.83333	0	0
42962.84375	0	0
42962.85417	0	0
42962.86458	0	0
42962.875	0	0
42962.88542	0	0
42962.89583	0	0
42962.90625	0	0
42962.91667	0	0
42962.92708	0	0
42962.9375	0	0
42962.94792	0	0
42962.95833	0	0
42962.96875	0	0
42962.97917	0	0
42962.98958	0	0
42963	0	0
42963.01042	0	0
42963.02083	0	0
42963.03125	0	0
42963.04167	0	0
42963.05208	0	0
42963.0625	0	0
42963.07292	0	0
42963.08333	0	0
42963.09375	0	0
42963.10417	0	0
42963.11458	0	0
42963.125	0	0
42963.13542	0	0
42963.14583	0	0
42963.15625	0	0
42963.16667	0	0
42963.17708	0	0
42963.1875	0	0
42963.19792	0	0
42963.20833	0	0
42963.21875	0	0
42963.22917	0	0
42963.23958	0	0
42963.25	0	0
42963.26042	0	0
42963.27083	0	0
42963.28125	0	0
42963.29167	0	0
42963.30208	0	0
42963.3125	0	0
42963.32292	0	0
42963.33333	0	0
42963.34375	0	0
42963.35417	0	0
42963.36458	0	0
42963.375	0	0
42963.38542	0	0
42963.39583	0	0
42963.40625	0	0
42963.41667	0	0
42963.42708	0	0
42963.4375	0	0
42963.44792	0	0
42963.45833	0	0
42963.46875	0	0
42963.47917	0	0
42963.48958	0	0
42963.5	0	0
42963.51042	0	0
42963.52083	0	0
42963.53125	0	0
42963.54167	0	0
42963.55208	0	0
42963.5625	0	0
42963.57292	0	0
42963.58333	0	0
42963.59375	0	0
42963.60417	0	0
42963.61458	0	0
42963.625	0	0
42963.63542	0	0
42963.64583	0	0
42963.65625	0	0
42963.66667	0	0
42963.67708	0	0
42963.6875	0	0
42963.69792	0	0
42963.70833	0	0
42963.71875	0	0
42963.72917	0	0
42963.73958	0	0
42963.75	0	0
42963.76042	0	0
42963.77083	0	0
42963.78125	0	0
42963.79167	0	0
42963.80208	0	0
42963.8125	0	0
42963.82292	0	0
42963.83333	0	0
42963.84375	0	0
42963.85417	0	0
42963.86458	0	0
42963.875	0	0
42963.88542	0	0
42963.89583	0	0
42963.90625	0	0
42963.91667	0	0
42963.92708	0	0
42963.9375	0	0
42963.94792	0	0
42963.95833	0	0
42963.96875	0	0
42963.97917	0	0
42963.98958	0	0
42964	0	0
42964.01042	0	0
42964.02083	0	0
42964.03125	0	0
42964.04167	0	0
42964.05208	0	0
42964.0625	0	0
42964.07292	0	0
42964.08333	0	0
42964.09375	0	0
42964.10417	0	0
42964.11458	0	0
42964.125	0	0
42964.13542	0	0
42964.14583	0	0
42964.15625	0	0
42964.16667	0	0
42964.17708	0	0
42964.1875	0	0
42964.19792	0	0
42964.20833	0	0
42964.21875	0	0
42964.22917	0	0
42964.23958	0	0
42964.25	0	0
42964.26042	0	0
42964.27083	0	0
42964.28125	0	0
42964.29167	0	0
42964.30208	0	0
42964.3125	0	0
42964.32292	0	0
42964.33333	0	0
42964.34375	0	0
42964.35417	0	0
42964.36458	0	0
42964.375	0	0
42964.38542	0	0
42964.39583	0	0
42964.40625	0	0
42964.41667	0	0
42964.42708	0	0
42964.4375	0	0
42964.44792	0	0
42964.45833	0	0
42964.46875	0	0
42964.47917	0	0
42964.48958	0	0
42964.5	0	0
42964.51042	0	0
42964.52083	0	0
42964.53125	0	0
42964.54167	0	0
42964.55208	0	0
42964.5625	0	0
42964.57292	0	0
42964.58333	0	0
42964.59375	0	0
42964.60417	0	0
42964.61458	0	0
42964.625	0	0
42964.63542	0	0
42964.64583	0	0
42964.65625	0	0
42964.66667	0	0
42964.67708	0	0
42964.6875	0	0
42964.69792	0	0
42964.70833	0	0
42964.71875	0	0
42964.72917	0	0
42964.73958	0	0
42964.75	0	0
42964.76042	0	0
42964.77083	0	0
42964.78125	0	0
42964.79167	0	0
42964.80208	0	0
42964.8125	0	0
42964.82292	0	0
42964.83333	0	0
42964.84375	0	0
42964.85417	0	0
42964.86458	0	0
42964.875	0	0
42964.88542	0	0
42964.89583	0	0
42964.90625	0	0
42964.91667	0	0
42964.92708	0	0
42964.9375	0	0
42964.94792	0	0
42964.95833	0	0
42964.96875	0	0
42964.97917	0	0
42964.98958	0	0
42965	0	0
42965.01042	0	0
42965.02083	0	0
42965.03125	0	0
42965.04167	0	0
42965.05208	0	0
42965.0625	0	0
42965.07292	0	0
42965.08333	0	0
42965.09375	0	0
42965.10417	0	0
42965.11458	0	0
42965.125	0	0
42965.13542	0	0
42965.14583	0	0
42965.15625	0	0
42965.16667	0	0
42965.17708	0	0
42965.1875	0	0
42965.19792	0	0
42965.20833	0	0
42965.21875	0	0
42965.22917	0	0
42965.23958	0	0
42965.25	0	0
42965.26042	0	0
42965.27083	0	0
42965.28125	0	0
42965.29167	0	0
42965.30208	0	0
42965.3125	0	0
42965.32292	0	0
42965.33333	0	0
42965.34375	0	0
42965.35417	0	0
42965.36458	0	0
42965.375	0	0
42965.38542	0	0
42965.39583	0	0
42965.40625	0	0
42965.41667	0	0
42965.42708	0	0
42965.4375	0	0
42965.44792	0	0
42965.45833	0	0
42965.46875	0	0
42965.47917	0	0
42965.48958	0	0
42965.5	0	0
42965.51042	0	0
42965.52083	0	0
42965.53125	0	0
42965.54167	0	0
42965.55208	0	0
42965.5625	0	0
42965.57292	0	0
42965.58333	0	0
42965.59375	0	0
42965.60417	0	0
42965.61458	0	0
42965.625	0	0
42965.63542	0	0
42965.64583	0	0
42965.65625	0	0
42965.66667	0	0
42965.67708	0	0
42965.6875	0	0
42965.69792	0	0
42965.70833	0	0
42965.71875	0	0
42965.72917	0	0
42965.73958	0	0
42965.75	0	0
42965.76042	0	0
42965.77083	0	0
42965.78125	0	0
42965.79167	0	0
42965.80208	0	0
42965.8125	0	0
42965.82292	0	0
42965.83333	0	0
42965.84375	0	0
42965.85417	0	0
42965.86458	0	0
42965.875	0	0
42965.88542	0	0
42965.89583	0	0
42965.90625	0	0
42965.91667	0	0
42965.92708	0	0
42965.9375	0	0
42965.94792	0	0
42965.95833	0	0
42965.96875	0	0
42965.97917	0	0
42965.98958	0	0
42966	0	0
42966.01042	0	0
42966.02083	0	0
42966.03125	0	0
42966.04167	0	0
42966.05208	0	0
42966.0625	0	0
42966.07292	0	0
42966.08333	0	0
42966.09375	0	0
42966.10417	0	0
42966.11458	0	0
42966.125	0	0
42966.13542	0	0
42966.14583	0	0
42966.15625	0	0
42966.16667	0	0
42966.17708	0	0
42966.1875	0	0
42966.19792	0	0
42966.20833	0	0
42966.21875	0	0
42966.22917	0	0
42966.23958	0	0
42966.25	0	0
42966.26042	0	0
42966.27083	0	0
42966.28125	0	0
42966.29167	0	0
42966.30208	0	0
42966.3125	0	0
42966.32292	0	0
42966.33333	0	0
42966.34375	0	0
42966.35417	0	0
42966.36458	0	0
42966.375	0	0
42966.38542	0	0
42966.39583	0	0
42966.40625	0	0
42966.41667	0	0
42966.42708	0	0
42966.4375	0	0
42966.44792	0	0
42966.45833	0	0
42966.46875	0	0
42966.47917	0	0
42966.48958	0	0
42966.5	0	0
42966.51042	0	0
42966.52083	0	0
42966.53125	0	0
42966.54167	0	0
42966.55208	0	0
42966.5625	0	0
42966.57292	0	0
42966.58333	0	0
42966.59375	0	0
42966.60417	0	0
42966.61458	0	0
42966.625	0	0
42966.63542	0	0
42966.64583	0	0
42966.65625	0	0
42966.66667	0	0
42966.67708	0	0
42966.6875	0	0
42966.69792	0	0
42966.70833	0	0
42966.71875	0	0
42966.72917	0	0
42966.73958	0	0
42966.75	0	0
42966.76042	0	0
42966.77083	0	0
42966.78125	0	0
42966.79167	0	0
42966.80208	0	0
42966.8125	0	0
42966.82292	0	0
42966.83333	0	0
42966.84375	0	0
42966.85417	0	0
42966.86458	0	0
42966.875	0	0
42966.88542	0	0
42966.89583	0	0
42966.90625	0	0
42966.91667	0	0
42966.92708	0	0
42966.9375	0	0
42966.94792	0	0
42966.95833	0	0
42966.96875	0	0
42966.97917	0	0
42966.98958	0	0
42967	0	0
42967.01042	0	0
42967.02083	0	0
42967.03125	0	0
42967.04167	0	0
42967.05208	0	0
42967.0625	0	0
42967.07292	0	0
42967.08333	0	0
42967.09375	0	0
42967.10417	0	0
42967.11458	0	0
42967.125	0	0
42967.13542	0	0
42967.14583	0	0
42967.15625	0	0
42967.16667	0	0
42967.17708	0	0
42967.1875	0	0
42967.19792	0	0
42967.20833	0	0
42967.21875	0	0
42967.22917	0	0
42967.23958	0	0
42967.25	0	0
42967.26042	0	0
42967.27083	0	0
42967.28125	0	0
42967.29167	0	0
42967.30208	0	0
42967.3125	0	0
42967.32292	0	0
42967.33333	0	0
42967.34375	0	0
42967.35417	0	0
42967.36458	0	0
42967.375	0	0
42967.38542	0	0
42967.39583	0	0
42967.40625	0	0
42967.41667	0	0
42967.42708	0	0
42967.4375	0	0
42967.44792	0	0
42967.45833	0	0
42967.46875	0	0
42967.47917	0	0
42967.48958	0	0
42967.5	0	0
42967.51042	0	0
42967.52083	0	0
42967.53125	0	0
42967.54167	0	0
42967.55208	0	0
42967.5625	0	0
42967.57292	0	0
42967.58333	0	0
42967.59375	0	0
42967.60417	0	0
42967.61458	0	0
42967.625	0	0
42967.63542	0	0
42967.64583	0	0
42967.65625	0	0
42967.66667	0	0
42967.67708	0	0
42967.6875	0	0
42967.69792	0	0
42967.70833	0	0
42967.71875	0	0
42967.72917	0	0
42967.73958	0	0
42967.75	0	0
42967.76042	0	0
42967.77083	0	0
42967.78125	0	0
42967.79167	0	0
42967.80208	0	0
42967.8125	0	0
42967.82292	0	0
42967.83333	0	0
42967.84375	0	0
42967.85417	0	0
42967.86458	0	0
42967.875	0	0
42967.88542	0	0
42967.89583	0	0
42967.90625	0	0
42967.91667	0	0
42967.92708	0	0
42967.9375	0	0
42967.94792	0	0
42967.95833	0	0
42967.96875	0	0
42967.97917	0	0
42967.98958	0	0
42968	0	0
42968.01042	0	0
42968.02083	0	0
42968.03125	0	0
42968.04167	0	0
42968.05208	0	0
42968.0625	0	0
42968.07292	0	0
42968.08333	0	0
42968.09375	0	0
42968.10417	0	0
42968.11458	0	0
42968.125	0	0
42968.13542	0	0
42968.14583	0	0
42968.15625	0	0
42968.16667	0	0
42968.17708	0	0
42968.1875	0	0
42968.19792	0	0
42968.20833	0	0
42968.21875	0	0
42968.22917	0	0
42968.23958	0	0
42968.25	0	0
42968.26042	0	0
42968.27083	0	0
42968.28125	0	0
42968.29167	0	0
42968.30208	0	0
42968.3125	0	0
42968.32292	0	0
42968.33333	0	0
42968.34375	0	0
42968.35417	0	0
42968.36458	0	0
42968.375	0	0
42968.38542	0	0
42968.39583	0	0
42968.40625	0	0
42968.41667	0	0
42968.42708	0	0
42968.4375	0	0
42968.44792	0	0
42968.45833	0	0
42968.46875	0	0
42968.47917	0	0
42968.48958	0	0
42968.5	0	0
42968.51042	0	0
42968.52083	0	0
42968.53125	0	0
42968.54167	0	0
42968.55208	0	0
42968.5625	0	0
42968.57292	0	0
42968.58333	0	0
42968.59375	0	0
42968.60417	0	0
42968.61458	0	0
42968.625	0	0
42968.63542	0	0
42968.64583	0	0
42968.65625	0	0
42968.66667	0	0
42968.67708	0	0
42968.6875	0	0
42968.69792	0	0
42968.70833	0	0
42968.71875	0	0
42968.72917	0	0
42968.73958	0	0
42968.75	0	0
42968.76042	0	0
42968.77083	0	0
42968.78125	0	0
42968.79167	0	0
42968.80208	0	0
42968.8125	0	0
42968.82292	0	0
42968.83333	0	0
42968.84375	0	0
42968.85417	0	0
42968.86458	0	0
42968.875	0	0
42968.88542	0	0
42968.89583	0	0
42968.90625	0	0
42968.91667	0	0
42968.92708	0	0
42968.9375	0	0
42968.94792	0	0
42968.95833	0	0
42968.96875	0	0
42968.97917	0	0
42968.98958	0	0
42969	0	0
42969.01042	0	0
42969.02083	0	0
42969.03125	0	0
42969.04167	0	0
42969.05208	0	0
42969.0625	0	0
42969.07292	0	0
42969.08333	0	0
42969.09375	0	0
42969.10417	0	0
42969.11458	0	0
42969.125	0	0
42969.13542	0	0
42969.14583	0	0
42969.15625	0	0
42969.16667	0	0
42969.17708	0	0
42969.1875	0	0
42969.19792	0	0
42969.20833	0	0
42969.21875	0	0
42969.22917	0	0
42969.23958	0	0
42969.25	0	0
42969.26042	0	0
42969.27083	0	0
42969.28125	0	0
42969.29167	0	0
42969.30208	0	0
42969.3125	0	0
42969.32292	0	0
42969.33333	0	0
42969.34375	0	0
42969.35417	0	0
42969.36458	0	0
42969.375	0	0
42969.38542	0	0
42969.39583	0	0
42969.40625	0	0
42969.41667	0	0
42969.42708	0	0
42969.4375	0	0
42969.44792	0	0
42969.45833	0	0
42969.46875	0	0
42969.47917	0	0
42969.48958	0	0
42969.5	0	0
42969.51042	0	0
42969.52083	0	0
42969.53125	0	0
42969.54167	0	0
42969.55208	0	0
42969.5625	0	0
42969.57292	0	0
42969.58333	0	0
42969.59375	0	0
42969.60417	0	0
42969.61458	0	0
42969.625	0	0
42969.63542	0	0
42969.64583	0	0
42969.65625	0	0
42969.66667	0	0
42969.67708	0	0
42969.6875	0	0
42969.69792	0	0
42969.70833	0	0
42969.71875	0	0
42969.72917	0	0
42969.73958	0	0
42969.75	0	0
42969.76042	0	0
42969.77083	0	0
42969.78125	0	0
42969.79167	0	0
42969.80208	0	0
42969.8125	0	0
42969.82292	0	0
42969.83333	0	0
42969.84375	0	0
42969.85417	0	0
42969.86458	0	0
42969.875	0	0
42969.88542	0	0
42969.89583	0	0
42969.90625	0	0
42969.91667	0	0
42969.92708	0	0
42969.9375	0	0
42969.94792	0	0
42969.95833	0	0
42969.96875	0	0
42969.97917	0	0
42969.98958	0	0
42970	0	0
42970.01042	0	0
42970.02083	0	0
42970.03125	0	0
42970.04167	0	0
42970.05208	0	0
42970.0625	0	0
42970.07292	0	0
42970.08333	0	0
42970.09375	0	0
42970.10417	0	0
42970.11458	0	0
42970.125	0	0
42970.13542	0	0
42970.14583	0	0
42970.15625	0	0
42970.16667	0	0
42970.17708	0	0
42970.1875	0	0
42970.19792	0	0
42970.20833	0	0
42970.21875	0	0
42970.22917	0	0
42970.23958	0	0
42970.25	0	0
42970.26042	0	0
42970.27083	0	0
42970.28125	0	0
42970.29167	0	0
42970.30208	0	0
42970.3125	0	0
42970.32292	0	0
42970.33333	0	0
42970.34375	0	0
42970.35417	0	0
42970.36458	0	0
42970.375	0	0
42970.38542	0	0
42970.39583	0	0
42970.40625	0	0
42970.41667	0	0
42970.42708	0	0
42970.4375	0	0
42970.44792	0	0
42970.45833	0	0
42970.46875	0	0
42970.47917	0	0
42970.48958	0	0
42970.5	0	0
42970.51042	0	0
42970.52083	0	0
42970.53125	0	0
42970.54167	0	0
42970.55208	0	0
42970.5625	0	0
42970.57292	0	0
42970.58333	0	0
42970.59375	0	0
42970.60417	0	0
42970.61458	0	0
42970.625	0	0
42970.63542	0	0
42970.64583	0	0
42970.65625	0	0
42970.66667	0	0
42970.67708	0	0
42970.6875	0	0
42970.69792	0	0
42970.70833	0	0
42970.71875	0	0
42970.72917	0	0
42970.73958	0	0
42970.75	0	0
42970.76042	0	0
42970.77083	0	0
42970.78125	0	0
42970.79167	0	0
42970.80208	0	0
42970.8125	0	0
42970.82292	0	0
42970.83333	0	0
42970.84375	0	0
42970.85417	0	0
42970.86458	0	0
42970.875	0	0
42970.88542	0	0
42970.89583	0	0
42970.90625	0	0
42970.91667	0	0
42970.92708	0	0
42970.9375	0	0
42970.94792	0	0
42970.95833	0	0
42970.96875	0	0
42970.97917	0	0
42970.98958	0	0
42971	0	0
42971.01042	0	0
42971.02083	0	0
42971.03125	0	0
42971.04167	0	0
42971.05208	0	0
42971.0625	0	0
42971.07292	0	0
42971.08333	0	0
42971.09375	0	0
42971.10417	0	0
42971.11458	0	0
42971.125	0	0
42971.13542	0	0
42971.14583	0	0
42971.15625	0	0
42971.16667	0	0
42971.17708	0	0
42971.1875	0	0
42971.19792	0	0
42971.20833	0	0
42971.21875	0	0
42971.22917	0	0
42971.23958	0	0
42971.25	0	0
42971.26042	0	0
42971.27083	0	0
42971.28125	0	0
42971.29167	0	0
42971.30208	0	0
42971.3125	0	0
42971.32292	0	0
42971.33333	0	0
42971.34375	0	0
42971.35417	0	0
42971.36458	0	0
42971.375	0	0
42971.38542	0	0
42971.39583	0	0
42971.40625	0	0
42971.41667	0	0
42971.42708	0	0
42971.4375	0	0
42971.44792	0	0
42971.45833	0	0
42971.46875	0	0
42971.47917	0	0
42971.48958	0	0
42971.5	0	0
42971.51042	0	0
42971.52083	0	0
42971.53125	0	0
42971.54167	0	0
42971.55208	0	0
42971.5625	0	0
42971.57292	0	0
42971.58333	0	0
42971.59375	0	0
42971.60417	0	0
42971.61458	0	0
42971.625	0	0
42971.63542	0	0
42971.64583	0	0
42971.65625	0	0
42971.66667	0	0
42971.67708	0	0
42971.6875	0	0
42971.69792	0	0
42971.70833	0	0
42971.71875	0	0
42971.72917	0	0
42971.73958	0	0
42971.75	0	0
42971.76042	0	0
42971.77083	0	0
42971.78125	0	0
42971.79167	0	0
42971.80208	0	0
42971.8125	0	0
42971.82292	0	0
42971.83333	0	0
42971.84375	0	0
42971.85417	0	0
42971.86458	0	0
42971.875	0	0
42971.88542	0	0
42971.89583	0	0
42971.90625	0	0
42971.91667	0	0
42971.92708	0	0
42971.9375	0	0
42971.94792	0	0
42971.95833	0	0
42971.96875	0	0
42971.97917	0	0
42971.98958	0	0
42972	0	0
42972.01042	0	0
42972.02083	0	0
42972.03125	0	0
42972.04167	0	0
42972.05208	0	0
42972.0625	0	0
42972.07292	0	0
42972.08333	0	0
42972.09375	0	0
42972.10417	0	0
42972.11458	0	0
42972.125	0	0
42972.13542	0	0
42972.14583	0	0
42972.15625	0	0
42972.16667	0	0
42972.17708	0	0
42972.1875	0	0
42972.19792	0	0
42972.20833	0	0
42972.21875	0	0
42972.22917	0	0
42972.23958	0	0
42972.25	0	0
42972.26042	0	0
42972.27083	0	0
42972.28125	0	0
42972.29167	0	0
42972.30208	0	0
42972.3125	0	0
42972.32292	0	0
42972.33333	0	0
42972.34375	0	0
42972.35417	0	0
42972.36458	0	0
42972.375	0	0
42972.38542	0	0
42972.39583	0	0
42972.40625	0	0
42972.41667	0	0
42972.42708	0	0
42972.4375	0	0
42972.44792	0	0
42972.45833	0	0
42972.46875	0	0
42972.47917	0	0
42972.48958	0	0
42972.5	0	0
42972.51042	0	0
42972.52083	0	0
42972.53125	0	0
42972.54167	0	0
42972.55208	0	0
42972.5625	0	0
42972.57292	0	0
42972.58333	0	0
42972.59375	0	0
42972.60417	0	0
42972.61458	0	0
42972.625	0	0
42972.63542	0	0
42972.64583	0	0
42972.65625	0	0
42972.66667	0	0
42972.67708	0	0
42972.6875	0	0
42972.69792	0	0
42972.70833	0	0
42972.71875	0	0
42972.72917	0	0
42972.73958	0	0
42972.75	0	0
42972.76042	0	0
42972.77083	0	0
42972.78125	0	0
42972.79167	0	0
42972.80208	0	0
42972.8125	0	0
42972.82292	0	0
42972.83333	0	0
42972.84375	0	0
42972.85417	0	0
42972.86458	0	0
42972.875	0	0
42972.88542	0	0
42972.89583	0	0
42972.90625	0	0
42972.91667	0	0
42972.92708	0	0
42972.9375	0	0
42972.94792	0	0
42972.95833	0	0
42972.96875	0	0
42972.97917	0	0
42972.98958	0	0
42973	0	0
42973.01042	0	0
42973.02083	0	0
42973.03125	0	0
42973.04167	0	0
42973.05208	0	0
42973.0625	0	0
42973.07292	0	0
42973.08333	0	0
42973.09375	0	0
42973.10417	0	0
42973.11458	0	0
42973.125	0	0
42973.13542	0	0
42973.14583	0	0
42973.15625	0	0
42973.16667	0	0
42973.17708	0	0
42973.1875	0	0
42973.19792	0	0
42973.20833	0	0
42973.21875	0	0
42973.22917	0	0
42973.23958	0	0
42973.25	0	0
42973.26042	0	0
42973.27083	0	0
42973.28125	0	0
42973.29167	0	0
42973.30208	0	0
42973.3125	0	0
42973.32292	0	0
42973.33333	0	0
42973.34375	0	0
42973.35417	0	0
42973.36458	0	0
42973.375	0	0
